,county_ascii_smoking,county_full_smoking,county_fips_smoking,state_id_smoking,state_name,lat,lng,id_smoking,LocationDesc,Data_Value,normalized_smoking,normalized_copd,normalized_covid,normalized_sepsis,normalized_drowning,normalized_vaccination,normalized_flu,normalized_pneumonia,normalized_literacy,normalized_seniors,normalized_incomes,normalized_health_insurance
12782,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.890525049,0.306905371
12783,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.907772833,0.306905371
12784,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.906108606,0.306905371
12785,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.940017237,0.306905371
12786,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.915529321,0.306905371
12787,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.855802878,0.306905371
12788,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.936086986,0.306905371
12789,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.897419705,0.306905371
12790,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.849053099,0.306905371
12791,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.912613208,0.306905371
12792,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.925696709,0.306905371
12793,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.874083375,0.306905371
12794,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.887868972,0.306905371
12795,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.918764906,0.306905371
12796,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.904024607,0.306905371
12797,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.885168317,0.306905371
12798,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.904303216,0.306905371
12799,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,2601,Mississippi,20.4,0.786163522,0.398373984,0.050868156,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.920964063,0.306905371
12800,Merrick,Merrick County,31121,NE,Nebraska,41.169,-98.038,2602,Nebraska,14.7,0.427672956,0.211382114,0.044124146,0.221556886,0.051219512,0.58781362,0.3,0.312169312,0.278409091,0.524752475,0.884625957,0.184143223
12801,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.756837077,0.363171355
12802,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.902568408,0.363171355
12803,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.865970267,0.363171355
12804,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.89526141,0.363171355
12805,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.939088538,0.363171355
12806,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.928545956,0.363171355
12807,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.891721212,0.363171355
12808,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.938553608,0.363171355
12809,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,2603,Mississippi,20.4,0.786163522,0.43902439,0.063078477,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.887014569,0.363171355
12810,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.97002905,0.485933504
12811,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.957387609,0.485933504
12812,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.917851067,0.485933504
12813,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.921710736,0.485933504
12814,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.876386547,0.485933504
12815,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.940708188,0.485933504
12816,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.922149082,0.485933504
12817,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.871869358,0.485933504
12818,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.887854113,0.485933504
12819,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.924682571,0.485933504
12820,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.912267733,0.485933504
12821,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.920373411,0.485933504
12822,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.881290073,0.485933504
12823,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.896520725,0.485933504
12824,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.911847961,0.485933504
12825,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.887831824,0.485933504
12826,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.924233081,0.485933504
12827,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.89822953,0.485933504
12828,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.805214826,0.485933504
12829,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.912765515,0.485933504
12830,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.890788799,0.485933504
12831,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.950875577,0.485933504
12832,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.897404846,0.485933504
12833,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,2604,Georgia,16.3,0.528301887,0.43902439,0.038707292,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.8760485,0.485933504
12834,McCulloch,McCulloch County,48307,TX,Texas,31.1989,-99.3476,2605,Texas,14.7,0.427672956,0.317073171,0.037385675,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.922654294,0.554987212
12835,Kane,Kane County,49025,UT,Utah,37.2851,-111.8878,2606,Utah,7.9,0,0.170731707,0.033006803,0.275449102,0.131707317,0.433691756,0.3,0.206349206,0.170454545,1,0.863644806,0.222506394
12836,Kane,Kane County,49025,UT,Utah,37.2851,-111.8878,2606,Utah,7.9,0,0.170731707,0.033006803,0.275449102,0.131707317,0.433691756,0.3,0.206349206,0.170454545,1,0.905792848,0.222506394
12837,Cleveland,Cleveland County,5025,AR,Arkansas,33.8984,-92.1851,2607,Arkansas,20.2,0.773584906,0.479674797,0.060789672,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.921120084,0.16112532
12838,Cleveland,Cleveland County,5025,AR,Arkansas,33.8984,-92.1851,2607,Arkansas,20.2,0.773584906,0.479674797,0.060789672,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.925373522,0.16112532
12839,Cleveland,Cleveland County,5025,AR,Arkansas,33.8984,-92.1851,2607,Arkansas,20.2,0.773584906,0.479674797,0.060789672,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.904113762,0.16112532
12840,Winkler,Winkler County,48495,TX,Texas,31.8501,-103.0483,2608,Texas,14.7,0.427672956,0.235772358,0.048495721,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.854844462,0.524296675
12841,Pleasants,Pleasants County,54073,WV,West Virginia,39.371,-81.1606,2609,West Virginia,23.8,1,0.487804878,0.057039175,0.634730539,0.190243902,0.344086022,0.3,0.619047619,0.534090909,0.089108911,0.912171148,0.104859335
12842,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.933657511,0.099744246
12843,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.930507366,0.099744246
12844,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.709191141,0.099744246
12845,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.894867642,0.099744246
12846,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.85217724,0.099744246
12847,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.89786548,0.099744246
12848,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.896583876,0.099744246
12849,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.933204306,0.099744246
12850,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.89230072,0.099744246
12851,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.927576395,0.099744246
12852,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.918322845,0.099744246
12853,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.867114423,0.099744246
12854,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.920429133,0.099744246
12855,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.896026657,0.099744246
12856,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.934159008,0.099744246
12857,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.938282428,0.099744246
12858,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,2610,Iowa,16.4,0.534591195,0.243902439,0.04861261,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.907237903,0.099744246
12859,Dade,Dade County,29057,MO,Missouri,37.4321,-93.8503,2611,Missouri,19.6,0.735849057,0.552845528,0.038304022,0.520958084,0.151219512,0.419354839,0.3,0.428571429,0.420454545,0.405940594,0.939991233,0.337595908
12860,Dade,Dade County,29057,MO,Missouri,37.4321,-93.8503,2611,Missouri,19.6,0.735849057,0.552845528,0.038304022,0.520958084,0.151219512,0.419354839,0.3,0.428571429,0.420454545,0.405940594,0.935280876,0.337595908
12861,Conejos,Conejos County,8021,CO,Colorado,37.2007,-106.1916,2612,Colorado,13.5,0.352201258,0.170731707,0.051682073,0.215568862,0.175609756,0.691756272,0.3,0.058201058,0.289772727,0.663366337,0.926201921,0.240409207
12862,Wheeler,Wheeler County,13309,GA,Georgia,32.1171,-82.7246,2613,Georgia,16.3,0.528301887,0.528455285,0.032437541,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.99722505,0.360613811
12863,Wheeler,Wheeler County,13309,GA,Georgia,32.1171,-82.7246,2613,Georgia,16.3,0.528301887,0.528455285,0.032437541,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.80954999,0.360613811
12864,Wheeler,Wheeler County,13309,GA,Georgia,32.1171,-82.7246,2613,Georgia,16.3,0.528301887,0.528455285,0.032437541,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.93250964,0.360613811
12865,Wheeler,Wheeler County,13309,GA,Georgia,32.1171,-82.7246,2613,Georgia,16.3,0.528301887,0.528455285,0.032437541,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.906858994,0.360613811
12866,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.951039028,0.281329923
12867,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.932049006,0.281329923
12868,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.901223653,0.281329923
12869,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.935916105,0.281329923
12870,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.916955801,0.281329923
12871,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.926911447,0.281329923
12872,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.877917041,0.281329923
12873,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.901907175,0.281329923
12874,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.952045737,0.281329923
12875,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.903563972,0.281329923
12876,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.917687616,0.281329923
12877,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.884952859,0.281329923
12878,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.862374347,0.281329923
12879,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.930351345,0.281329923
12880,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.922141652,0.281329923
12881,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.951484803,0.281329923
12882,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.89713738,0.281329923
12883,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,2614,Tennessee,19.9,0.754716981,0.715447154,0.061005574,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.943301114,0.281329923
12884,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.942617592,0.391304348
12885,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.953769401,0.391304348
12886,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.923921038,0.391304348
12887,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.948698708,0.391304348
12888,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.906788413,0.391304348
12889,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.854647578,0.391304348
12890,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.881735848,0.391304348
12891,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.905781704,0.391304348
12892,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.928936009,0.391304348
12893,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.93044793,0.391304348
12894,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.915050113,0.391304348
12895,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.928304494,0.391304348
12896,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.89768717,0.391304348
12897,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.93879507,0.391304348
12898,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.919730752,0.391304348
12899,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.916937227,0.391304348
12900,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,2615,Georgia,16.3,0.528301887,0.455284553,0.039706528,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.91051435,0.391304348
